Rock_number;EC_rock;Ph_rock;Corg_rock (%);Ca_rock;K_rock;Mg_rock;Na_rock;SAR_rock;SiO2_rock;Al2O3_rock;Fe2O3_rock;TiO2_rock;MnO_rock;CaO_rock;MgO_rock;Na2O_rock;K2O_rock;SO3_rock;P2O5_rock;Type_event;Event_quantity;Acid;Temp;Timestep;Volume_leachate;EC_leachate;Ph_leachate;Chloride_leachate;Carbonate_leachate;Sulfate_leachate;Nitrate_leachate;Phosphate_leachate;Ca_leachate;Fe_leachate;K_leachate;Mg_leachate;Mn_leachate;Na_leachate
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;2;74;94;8,34;1,3015;44,0857;1,7743;0,1328;0,0015;13,3;0,005;1,69;1,13;0,0202;1,88
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;3;62;96;8,27;0,9854;61,604;1,9606;0,1456;0,0025;14,8;0,005;1,64;1,29;0,0232;2,34
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;4;68;85;8,47;1,1114;51,0913;1,2737;0,0596;0,001;13,9;0,005;2,1;1,13;0,005;2,11
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;5;66;68;8,33;0,7867;51,4163;1,0513;0,0486;0,001;13,6;0,005;1,2;1,1;0,005;2,04
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;6;62;84;8,37;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;7;64;84;8,58;;50,0399 ;1,2459 ;0,0488 ;0,0029 ;12,8;0,149;4,49;1,01;0,005;2,36
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;8;58;82;8,51;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;50;9;67;84;8,5;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;1;100;68;8,46;0,4097 ;18,0218;0,7445;0,0687;0,0028;8,20;0,005;0,50;0,474;0,0416;1,00
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;10;137;50;8,34;0,4343 ;28,4978 ;0,7810 ;0,0314 ;0,0025;7,96;0,0154;1,07;0,648;0,0118;1
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;11;142;56;8,51;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;12;138;54;8,42;;38,7079;0,3949;0,0107;0,0004;8,38;0,0571;0,50;0,699;0,0149;0,97
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;13;138;51;8,18;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;14;124;54;8,24;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;15;144;58;8,55;0,7314 ;42,1377;0,9429;0,0226;0,0009;10,4;0,005;0,50;0,899;0,0140;0,930
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;2;132;72;8,55;0,7158 ;41,3369;1,3824;0,1769;0,0023;11,4;0,005;0,50;0,968;0,0273;1,63
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;3;138;66;8,52;0,5767 ;36,1837;1,4277;0,0209;0,0009;9,12;0,0718;0,50;0,723;0,0146;1,98
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;4;132;61;8,61;0,4247 ;30,4984;0,9877;0,0206;0,0009;10,4;0,005;0,50;0,872;0,0189;1,34
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;5;135;59;8,53;0,2501 ;48,532;0,5392;0,0363;0,0009;6,14;0,005;0,50;0,523;0,005;0,792
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;6;135;57;8,42;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;7;134;62;8,56;0,4992 ;38,6704 ;0,7824 ;0,0208 ;0,0006;10,3;0,0321;1,53;0,824;0,005;1,35
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;8;138;58;8,58;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;150;0;-5;9;132;58;8,55;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;1;3,7;/;/;2,5111;38,7994 ;8,7954 ;0,5214 ;0,0035;10,2;0,0619;0,500;0,893;0,0325;2,08
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;10;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;11;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;12;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;13;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;14;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;15;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;2;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;3;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;4;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;5;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;6;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;7;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;8;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;50;9;0;/;/;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;1;3,5;;7,83;3,5923;41,1138;4,5846;0,5056;0,0009;5,77;0,0478;0,50;0,513;0,0296;1,09
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;10;38;94;8,24;;60,4669 ;1,4628 ;0,0478 ;0,0047;14,4;0,036;4,53;1,24;0,0193;2,36
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;11;39;98;8,25;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;12;39;115;8,32;;54,583;1,3335;0,0165;0,0022;15,3;0,0662;5,84;1,25;0,0181;1,9
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;13;39;94;8,22;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;14;31;94;8,1;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;15;43;115;8,28;0,8849;62,9785;1,5764;0,0271;0,0014;16,0;0,005;0,50;1,48;0,0151;2,18
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;2;39;140;8,17;1,4439;68,3997;2,1944;0,4174;0,0013;22,2;0,0212;0,50;2,06;0,0456;2,93
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;3;37;120;8,46;0,7008;60,4066;1,4622;0,2064;0,0014;15,2;0,0184;0,50;1,31;0,023;2,36
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;4;37;115;8,17;0,7354;46,4932;1,2188;0,1239;0,0017;16,3;0,0417;0,50;1,39;0,0323;2,23
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;5;38;96;8,35;2,5708;65,1317;5,3636;0,239;0,0027;15,5;0,005;0,50;1,46;0,0234;2,66
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;6;43;89;8,18;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;7;37;100;8,16;;62,2967 ;1,4576 ;0,0821 ;0,0021;16,6;0,029;3,81;1,32;0,038;2,38
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;8;39;115;8,26;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;rain;45;0;-5;9;41;96;8,25;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;1;93;178;8,06;27,21321;37,42677;2,34508;401,1073;1,21911;19,47;0,06;1,22;1,7;0,005;3,31
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;10;131;158;8,16;14,72508;27,34982;2,19525;1216,2238;0,65773;22,83;0,09;0,88;1,84;0,005;1,64
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;11;138;139;8,21;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;12;134;150;8,15;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;13;142;149;8,18;;;;;;10,27;0,07;0,92;1,30;0,01;1,78
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;14;141;140;8,07;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;15;129;162;8,26;37,77569;42,32637;3,35062;876,8259;1,52536;14,99;0,06;0,9;2,19;0,005;1,95
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;2;144;160;8,11;20,64599;37,58655;1,93213;230,3473;0,72805;17,54;0,06;0,89;1,67;0,01;2,57
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;3;131;160;8,1;29,72585;71,45064;2,1022;726,1633;1,9799;14,33;0,05;0,44;0,95;0,005;2,02
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;4;148;157;8,06;18,41227;39,83104;2,55258;740,6064;6,3105;15,97;0,12;0,91;1,70;0,01;1,80
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;5;136;152;7,94;9,05692;37,70109;1,19814;449,6195;0,61391;16,38;0,05;0,55;1,17;0,005;2,23
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;6;146;143;8,33;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;7;137;156;8,04;7,46532;36,84213;1,98758;1333,4647;6,67052;15,41;0,08;0,69;1,47;0,005;2,19
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;8;143;149;8,15;;;;;;;;;;;
4;66,5;8,93;0,1;0,47;0,15;0,27;0,07;0,12;46,29;15,89;6,14;0,29;0,19;9,29;3,72;0,40;3,39;0,03;0,10;snow;200;0;-5;9;132;148;8,2;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;1;131;188;8,24;0,49291;0,81234;0,67121;798,0455;0,12446;14,03;0,07;0,52;0,51;0,005;1,78
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;10;170;120;8,33;13,09828;32,21619;2,15419;1219,6019;0,17704;8,75;0,07;0,69;0,66;0,005;0,51
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;11;164;121;8,21;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;12;178;121;8,05;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;13;173;121;8,34;;;;;;7,05;0,10;0,54;0,55;0,01;0,49
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;14;176;115;8,24;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;15;174;120;8,26;8,21832;36,94823;2,02052;596,6258;1,33042;11,58;0,07;0,67;0,74;0,005;0,52
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;2;142;142;8,14;0,35275;0,80986;0,75001;1225,9279;0,00083;11,20;0,08;0,91;0,77;0,01;2,74
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;3;189;118;8,2;0,20381;0,34329;0,37619;1099,745;0,00333;8,42;0,08;0,2;0,24;0,005;1,03
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;4;179;119;8,32;27,71566;40,67154;12,88576;6428,5775;0,18257;8,48;0,08;0,79;0,53;0,01;1,34
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;5;186;123;8,1;8,64917;35,29076;3,18147;944,2853;0,09276;13,37;0,08;0,97;0,83;0,005;1,4
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;6;182;117;8,35;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;7;184;117;8,02;38,33414;36,20275;6,65333;1780,1591;0,13628;8,75;0,09;0,34;0,53;0,005;1,008
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;8;170;117;8,09;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;snow;200;1;-5;9;164;120;8,07;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;1;114;60;8,81;;74,2701;2,9149;0,6081;0,0157;8,95;0,005;1,5;0,473;0,0126;1,43
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;10;78;70;8,5;;80,3823;2,9793;0,5908;0,0097;3,29;0,005;2,6;0,301;0,005;1,39
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;11;81;73;8,57;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;12;85;71;8,62;;74,9714;2,6632;0,4676;0,0073;11,1;0,005;1,99;0,677;0,034;1,15
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;13;80;64;8,66;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;14;79;64;8,65;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;15;79;76;8,57;;101,4379;3,839;0,7706;0,0263;12,4;0,0124;2,93;0,753;0,0237;1,1
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;2;103;80;8,58;;80,9451;3,2337;0,6354;0,0092;12,5;0,005;1,46;0,882;0,005;2,65
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;3;100;79;8,46;;80,6424;1,8924;0,484;0,02;10,9;0,005;0,50;0,679;0,0116;1,78
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;4;101;82;8,46;;88,2256;5,043;0,6484;0,1017;12,9;0,005;1,1;0,878;0,031;2,61
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;5;104;68;8,56;;87,9711;3,7622;0,5506;0,0834;9,61;0,135;1,39;1,34;0,04;13,3
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;6;91;80;8,49;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;7;84;74;8,19;;87,7894;2,2941;0,28;0,011;11,3;0,0246;1,53;1,99;0,0648;13,9
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;8;83;79;8,43;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;50;9;71;85;8,6;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;1;112;60;8,78;0,9198;61,3571;1,9558;0,1798;0,0106;10,9;0,005;1,18;0,557;0,0191;1,65
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;10;139;64;8,61;0,5837;69,764;2,0412;0,4053;0,0219;10,5;0,016;1,53;0,736;0,005;1,07
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;11;135;62;8,61;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;12;142;55;8,29;;68,5583;2,3167;0,2484;0,0081;8,01;0,005;2,04;0,583;0,0144;0,826
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;13;138;64;8,45;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;14;135;60;8,56;;;;;;;;;;;
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;15;137;54;8,46;1,9192;85,2037;2,0222;0,3037;0,0079;8,83;0,005;2,18;0,622;0,0153;0,791
5;132,2;8,85;0,98;0,66;0,79;0,47;0,13;0,17;49,30;14,87;5,37;0,39;0,08;8,92;4,22;0,54;3,30;0,05;0,17;rain;150;1;-5;2;137;78;8,62;1,0167;100,8682;2,8365;0,6322;0,0245;13;0,005;0,50;0,865;0,013;2,57
